city,date,pm2_5,pm10,no,no2,nh3,co,so2,o3
Delhi,03-09-2017,38.19,79.78,20.33,27.32,25.9,0.4,,25.07
Delhi,04-09-2017,47.89,84.29,33.84,25.85,86.67,0.36,,24.93
Delhi,05-09-2017,35.61,75.82,20.61,30.29,30.21,0.37,,25.08
Delhi,06-09-2017,39.41,85.23,21.1,35.92,31.07,0.33,,24.95
Delhi,07-09-2017,40.34,67.06,21.91,23.75,36.46,0.36,,24.93
Delhi,08-09-2017,51.7,101.89,18.18,16.52,27.05,0.49,,25.88
Delhi,09-09-2017,54.83,111.65,20.65,17.54,31.1,0.45,,25.77
Delhi,10-09-2017,60.46,119.5,30.53,19.76,49.74,0.48,,26.39
Delhi,11-09-2017,63.97,120.06,22.99,20.25,48,0.45,,27.92
Delhi,12-09-2017,46.65,103.84,17.92,16.56,,0.42,,24.84
Delhi,13-09-2017,54.77,143.16,25.08,10.76,,0.13,,24.38
Delhi,14-09-2017,80.47,186.11,81.89,31.88,43.06,0.12,,26.98
Delhi,15-09-2017,64.37,127.68,25.94,34.75,31.02,0.36,,27.32
Delhi,16-09-2017,51.56,82.26,19.27,36.6,40.92,0.44,,26.7
Delhi,17-09-2017,53.05,85.65,23.98,37.33,31.89,0.33,,26.7
Delhi,18-09-2017,60.83,102.29,20.23,56.67,33.88,0.21,,30.08
Delhi,19-09-2017,55.55,112.21,19.87,34.72,45,0.43,,28.73
Delhi,20-09-2017,70.81,111.9,29.89,21.49,56.47,0.44,,31.95
Delhi,21-09-2017,55.93,76.81,27.16,22.74,31.36,0.46,,23.1
Delhi,22-09-2017,11.81,18.59,20.34,22.4,17.63,0.32,,24.88
Delhi,23-09-2017,17.76,43.57,20.38,18.63,17.47,0.35,,22.19
Delhi,24-09-2017,35.5,81.42,18.8,17.01,19.11,0.37,,22.63
Delhi,25-09-2017,50.09,100.02,14.59,27.25,19.81,0.37,,24.48
Delhi,26-09-2017,66.12,114.15,23.12,27.52,34.54,0.6,7.13,30.45
Delhi,27-09-2017,80.94,125.39,26.98,21.39,50.34,0.61,6.62,29.26
Delhi,28-09-2017,75.4,102.91,50.72,38.55,54.37,0.43,6.08,34.06
Delhi,29-09-2017,89.38,140.94,37.45,29.45,41.19,0.45,7.17,40.26
Delhi,30-09-2017,74.2,125.73,21.1,26.08,44.1,0.3,6.64,38.44
Delhi,01-10-2017,68.47,120.56,25.43,28.66,50.15,0.46,3.46,32.9
Delhi,02-10-2017,63.41,128.15,22.86,25.2,39.12,0.43,2.94,30.1
Delhi,03-10-2017,69.45,127.48,22.75,26.09,31.36,0.2,5.81,34.34
Delhi,04-10-2017,76.81,138.81,24.88,28.99,39.43,0.19,11.7,35.79
Delhi,05-10-2017,75.73,125.31,15.35,24.45,37.22,0.27,11.96,36.81
Delhi,06-10-2017,79.81,111.43,14.82,27.44,31.48,0.33,13.91,38.67
Delhi,07-10-2017,70.98,151.15,17.2,25.61,35.37,0.32,22.29,34.44
Delhi,08-10-2017,102.2,155.03,20.71,24.51,41.02,0.24,24,35.32
Delhi,09-10-2017,107.63,173.87,33.9,27.06,50.93,0.24,23.51,31.11
Delhi,10-10-2017,105.88,158.68,23,31.67,56.42,0.26,7.6,30.89
Delhi,11-10-2017,104.45,122.3,25.09,30.92,64.21,0.25,6.57,29.67
Delhi,12-10-2017,106.85,186.91,21.91,31.1,44.32,0.33,7.65,35.14
Delhi,13-10-2017,137.42,207.87,31.87,29.16,45.28,0.33,9.36,37.98
Delhi,14-10-2017,147.07,208.87,67.91,30.14,55.52,0.37,14.64,42.39
Delhi,15-10-2017,147.83,195.47,41.91,30,44.61,0.33,14.31,37.15
Delhi,16-10-2017,152.61,213.98,48.82,58.53,51.88,1.02,23.09,30.49
Delhi,17-10-2017,121.7,212.35,48.01,57.08,42.92,1.36,17.44,30.46
Delhi,18-10-2017,152.16,204.03,66.01,63.15,44.57,1.05,27.42,35.86
Delhi,19-10-2017,176.17,259,55.94,53.51,50.7,1.18,22.15,36.35
Delhi,20-10-2017,426.52,387.13,56.28,54.76,48.79,1.06,36.85,41.14
Delhi,21-10-2017,213.12,317.52,42.71,50.13,50.8,1.46,20.55,34.52
Delhi,22-10-2017,146.01,201.91,54.57,55.88,45.72,0.93,24.42,34.88
Delhi,23-10-2017,163.35,242.73,89.4,64.25,48.44,1.45,27.79,52.91
Delhi,24-10-2017,188.24,331.64,72.71,81.33,53.82,1.51,23.19,86.13
Delhi,25-10-2017,203.03,326.46,56.81,80.62,55.14,1.01,23.77,106.16
Delhi,26-10-2017,178.91,290.41,56.9,90.56,61.45,1.15,24.12,99.71
Delhi,27-10-2017,167.54,293.68,26.14,65.44,48.68,0.98,21.24,82.93
Delhi,28-10-2017,198.37,329.05,35.39,84.45,51.2,0.9,27.88,110.71
Delhi,29-10-2017,187.82,300.92,28.91,60.61,50.6,1.16,25.08,83.99
Delhi,30-10-2017,196.37,308.22,41.29,69.51,52.67,1.47,23.68,88.38
Delhi,31-10-2017,211.64,323.45,65.55,53.08,64.28,1.84,19.36,65.34
Delhi,01-11-2017,179.17,265.9,29.65,46.83,47.36,1.13,16.01,56.79
Delhi,02-11-2017,160.69,227.41,26.09,47.7,49.88,1.4,17.19,61.91
Delhi,03-11-2017,168.16,239.73,45.29,46.49,53.2,1.31,15.29,62.16
Delhi,04-11-2017,190.33,292.7,45.11,47.28,52.75,1.83,18.87,73.16
Delhi,05-11-2017,209.61,334.64,65.25,60.56,61.8,2.33,19.55,86.74
Delhi,06-11-2017,216.53,330.27,64.5,57.27,65.81,1.94,18.74,72.82
Delhi,07-11-2017,517.93,654.68,51.67,65.17,91.87,2.37,15.29,56.06
Delhi,08-11-2017,639.19,796.88,55.83,77.51,82.96,2.74,20.46,55.51
Delhi,09-11-2017,495.9,652.21,54.71,81.67,74.84,2.37,15.68,86.62
Delhi,10-11-2017,370.73,496.48,55.07,80.73,84.1,2.45,17.84,104.94
Delhi,11-11-2017,363.77,511.44,78.16,78.61,90.64,2.32,17.8,95.54
Delhi,12-11-2017,465.08,622.4,66.78,70.1,73.63,2.44,13.94,88.03
Delhi,13-11-2017,354.56,498.63,65.36,65.77,73.85,2.33,15.58,94.42
Delhi,14-11-2017,254.36,365.91,34.12,56.46,55.71,1.74,13.67,69.5
Delhi,15-11-2017,192.04,279.26,36.7,57.85,48.83,1.64,19.24,60.28
Delhi,16-11-2017,191.57,278.95,38.61,53.86,50.06,1.55,22.89,62.01
Delhi,17-11-2017,150.79,220.08,32.01,47.38,45.56,1.51,16.32,47.92
Delhi,18-11-2017,143.51,202.59,20.23,43.91,38.55,1.16,13.3,37.68
Delhi,19-11-2017,128.65,190.51,19.58,45.6,34.83,1.2,15.12,47.8
Delhi,20-11-2017,171.34,249.28,24.44,52.73,36.28,1.3,13.7,54.08
Delhi,21-11-2017,178.08,253.38,32.84,54.75,40.58,1.52,15.02,57.13
Delhi,22-11-2017,177.41,258.11,30.75,54.64,40.37,1.51,18.13,57.6
Delhi,23-11-2017,175.56,251.23,34.73,55.04,40.03,1.55,18.32,54.34
Delhi,24-11-2017,187.97,256.92,44.24,64.15,44.62,1.65,19.2,54.02
Delhi,25-11-2017,185.31,268.09,45.12,76.48,47.81,1.74,17.95,48.1
Delhi,26-11-2017,224.37,338.82,77.85,67.6,63.81,1.97,21.01,44.82
Delhi,27-11-2017,198.34,328.09,45.64,68.93,52.5,1.64,18.95,41.09
Delhi,28-11-2017,167.74,290.47,61.44,62.53,60.94,1.76,19.39,34.78
Delhi,29-11-2017,215.17,327.64,109.88,75.37,83.31,2.31,20.1,40.91
Delhi,30-11-2017,219.84,344.17,71.11,57.73,77.53,2.11,16.83,44.4
Delhi,01-12-2017,190.45,309.07,61.21,56.83,65.47,1.83,17.59,31.62
Delhi,02-12-2017,208.87,324.46,80.33,65.66,92.4,2.1,20.17,36.62
Delhi,03-12-2017,240.87,359.22,67.41,65.83,85.25,2.28,19.92,37.61
Delhi,04-12-2017,261.82,390.1,74.66,65.49,90.28,2.49,20.17,32.64
Delhi,05-12-2017,230.56,358.86,61.13,64.61,71.16,2.41,18.29,50.69
Delhi,06-12-2017,120.91,210.21,23.19,51.02,45.92,1.65,20.88,43.68
Delhi,07-12-2017,88.95,170.12,24.67,45.83,36.04,1.49,18.17,41.43
Delhi,08-12-2017,115.08,204.38,23.86,53.85,41.49,1.56,21.69,50.26
Delhi,09-12-2017,165.76,268.35,60.14,70.14,57.73,1.77,24.22,68.58
Delhi,10-12-2017,230.34,341.87,102,83.94,77.11,2.18,25.97,90.07
Delhi,11-12-2017,218.87,338.45,97.35,71.25,86.87,2.28,24.39,66.07
Delhi,12-12-2017,109.18,152.76,22.41,45.94,50.54,1.51,11.71,38.75
Delhi,13-12-2017,134.99,203.48,20.14,40.27,48.27,1.34,10.81,46.28
Delhi,14-12-2017,126.67,189.9,19.4,36.59,46.26,1.31,11.18,42.19
Delhi,15-12-2017,127.57,194.15,20.33,34.73,42.56,1.28,9.69,38.04
Delhi,16-12-2017,100.72,152.72,17.77,29.84,39.74,1.06,4.98,23.98
Delhi,17-12-2017,95.58,163.65,17.4,37.37,35.36,1.2,12.68,36.4
Delhi,18-12-2017,115.19,189.64,20.4,45.8,45.71,1.28,16.97,45.37
Delhi,19-12-2017,168.33,257.19,35.44,54.84,56.27,1.48,23.03,49.68
Delhi,20-12-2017,283.24,410.74,44.05,66.41,78.25,1.91,25,67.35
Delhi,21-12-2017,293.14,435.23,32.3,61.63,72.97,1.45,22.54,66.06
Delhi,22-12-2017,157.72,241.38,22.11,50.73,55.36,1.17,20.47,48.84
Delhi,23-12-2017,117.72,181.59,31.51,50.97,51.89,1.54,19.95,43.85
Delhi,24-12-2017,203.18,301.71,79.8,66.65,73.83,1.74,23.73,59.85
Delhi,25-12-2017,259,368.35,61.55,58.92,68.61,1.68,23.76,56.1
Delhi,26-12-2017,224.42,326.11,46.41,57.6,62.83,1.57,22.1,38.93
Delhi,27-12-2017,224.27,317.87,58.71,65.61,71.71,1.69,23.17,58.98
Delhi,28-12-2017,249.17,362.39,80.57,70.25,79.07,1.86,25.51,66
Delhi,29-12-2017,227.28,347.63,70.6,59.7,68.22,1.7,25.54,61.36
Delhi,30-12-2017,273.56,401.15,69.31,60.4,75.04,1.96,21.01,61.73
Delhi,31-12-2017,306.17,445.58,83.77,66.97,83.55,1.95,17.97,76.45
Delhi,01-01-2018,303.41,415.09,62.76,63.92,73.16,1.8,18.58,68.75
Delhi,02-01-2018,277.48,422.59,31.26,53.73,55.61,1.52,12.43,68.68
Delhi,03-01-2018,217.01,336.87,37.98,52.24,50.81,1.29,10.28,54.94
Delhi,04-01-2018,248.54,377.61,35.56,61.57,55.17,1.36,14.42,66.31
Delhi,05-01-2018,240.42,360.99,38.73,54.8,51.36,1.38,13.2,48.57
Delhi,06-01-2018,252.57,378.9,65.27,59.12,63.78,1.59,18.15,39.65
Delhi,07-01-2018,191.66,292.74,26.49,47.02,50.09,1.3,16.27,57.39
Delhi,08-01-2018,152.98,259.13,37.51,51.6,47.52,1.33,17.15,54.55
Delhi,09-01-2018,233.1,355.21,62.59,66.19,58.65,1.54,21.82,66.79
Delhi,10-01-2018,186.26,294.24,34.44,60.21,48.38,1.4,18.98,58.51
Delhi,11-01-2018,154.64,243.95,30.06,63.57,47.42,1.47,17.4,56.22
Delhi,12-01-2018,168.87,281.06,40.02,65.3,55.07,1.56,24.03,62.37
Delhi,13-01-2018,230.5,355.43,68.69,61.28,75.88,2.12,24.28,75.14
Delhi,14-01-2018,191.47,308.74,36.32,54.37,55.35,1.72,22.47,64.8
Delhi,15-01-2018,177.71,309.85,32.47,52.51,54.6,1.42,19.12,59.73
Delhi,16-01-2018,133.56,231.04,31.78,46.86,43.23,1.36,19.06,54
Delhi,17-01-2018,235.06,353.55,44.3,47.86,52.37,1.61,14.48,64.1
Delhi,18-01-2018,276.25,428.08,48.32,55.08,59.73,2.04,21.02,72.89
Delhi,19-01-2018,253.7,398.16,41.26,49.45,63.31,1.82,22.27,73.6
Delhi,20-01-2018,152.33,252.92,21.5,38.87,66.51,1.31,14.45,43.18
Delhi,21-01-2018,153.61,274.5,33.93,44.09,63.25,1.51,16.91,41.49
Delhi,22-01-2018,202.11,352.68,54.86,56.45,63.15,1.87,21.64,68.33
Delhi,23-01-2018,160.79,248.48,25.98,47.26,51.07,1.43,14.25,48.67
Delhi,24-01-2018,130.16,192.19,25.05,35.33,43.08,1.32,11.9,42.04
Delhi,25-01-2018,111.75,167.31,24.28,40.13,40.74,1.37,6.84,43.99
Delhi,26-01-2018,128.45,207.66,28.91,38.17,44.28,1.43,7.99,44.09
Delhi,27-01-2018,155.2,271.1,34.29,45.14,46.22,1.4,7.94,56.12
Delhi,28-01-2018,150.96,248.26,41.85,47.6,45.66,1.85,10.26,54.01
Delhi,29-01-2018,162.48,272.45,45.81,54.51,44.78,1.96,12.61,60.56
Delhi,30-01-2018,126.84,212.59,23.71,47.59,38.68,2,14.47,56.85
Delhi,31-01-2018,123.48,205.56,22.07,45.46,39.32,2.52,11.35,53.7
Delhi,01-02-2018,157.33,298.58,38.37,63.88,46.95,1.62,18.67,60.7
Delhi,02-02-2018,140.35,282.16,34.69,54.28,52.36,1.49,12.25,52.12
Delhi,03-02-2018,115.05,239.61,27.97,51.46,46.26,1.29,14.2,52.29
Delhi,04-02-2018,133.8,252.13,22.5,46.74,45.13,1.3,13.2,52.23
Delhi,05-02-2018,163.6,308.37,42.64,63.42,45.41,1.33,14.77,43.11
Delhi,06-02-2018,143.29,274.72,28.45,56.51,44.96,1.21,14.94,41.11
Delhi,07-02-2018,131.49,246.92,26.04,54.53,43.31,1.18,14.58,49.34
Delhi,08-02-2018,186.19,338.61,66.23,74.83,47.89,1.75,13.8,45.91
Delhi,09-02-2018,203.33,348.94,56.38,74.5,49.6,1.7,14.35,49.11
Delhi,10-02-2018,209.7,373.06,71.59,99.06,47.52,2.55,13.77,53.31
Delhi,11-02-2018,148.13,300.96,57.19,62.4,51.43,1.56,14.45,43.54
Delhi,12-02-2018,72.36,153.11,16.51,33.08,46.64,0.97,8.58,37.47
Delhi,13-02-2018,103.93,170.12,37.45,46.48,50.89,1.21,10.25,38.83
Delhi,14-02-2018,76.92,149.43,16.31,34.92,40.88,0.96,9.03,38.43
Delhi,15-02-2018,94.49,173.59,16.78,38.54,44.48,1.03,11.47,40.95
Delhi,16-02-2018,123.19,219.11,24.78,48.33,49.81,1.21,12.49,38.4
Delhi,17-02-2018,127.8,244.27,24.55,49.9,49.73,1.27,15.01,44.13
Delhi,18-02-2018,127.27,234.67,35.15,50.94,45.32,1.36,12.17,45.75
Delhi,19-02-2018,172.55,315.75,68.88,71.76,46.22,1.96,15.25,49.74
Delhi,20-02-2018,167.16,317.53,56.44,68.29,49.25,1.89,14.53,51.27
Delhi,21-02-2018,172.99,346.46,72.82,92.54,49.47,2.42,13.97,57.47
Delhi,22-02-2018,159.67,313.47,59.65,66.4,55.72,1.8,15.89,47.69
Delhi,23-02-2018,163.75,333.99,59.63,70.77,59.64,1.81,16.26,48.62
Delhi,24-02-2018,164.2,349.29,47.09,62.66,62.61,1.52,15.09,55.26
Delhi,25-02-2018,106.26,222.46,25,42.88,50.57,1,14.34,43.87
Delhi,26-02-2018,67.27,156.72,14.44,33.59,41.83,0.88,9.64,43.19
Delhi,27-02-2018,85.53,178.51,24.54,43.12,43.85,1.15,10.72,40.51
Delhi,28-02-2018,143.25,279.26,42.48,52.5,53.64,1.47,14.52,46.16
Delhi,01-03-2018,120.71,256.86,45.93,51.74,49.29,1.43,14.9,40.69
Delhi,02-03-2018,139.18,253.32,46.05,50.64,48.86,1.64,11.52,45.55
Delhi,03-03-2018,98.25,205.92,26.84,41.07,44.26,1.18,12.93,38.38
Delhi,04-03-2018,79.83,182.26,25.27,39.02,39.35,0.99,12.95,34.95
Delhi,05-03-2018,76.96,164.74,24.87,39.58,38.32,0.99,12.7,40.45
Delhi,06-03-2018,75.45,163.52,15.1,37.92,34.56,0.94,12.99,44.99
Delhi,07-03-2018,87.62,178.53,25.71,45.6,36.46,1.11,13.23,45.24
Delhi,08-03-2018,139.88,283.57,60.76,79.5,43.35,1.84,16.98,57.76
Delhi,09-03-2018,134.76,274.89,45.51,65.86,46.02,1.64,18.68,52.43
Delhi,10-03-2018,75.67,171.69,16.27,39.85,39.35,0.95,14.8,41.74
Delhi,11-03-2018,88.3,183.74,23.14,41.81,39.62,1.08,15.41,46.28
Delhi,12-03-2018,105.29,223.67,28.38,45.32,42.8,1.18,17.48,44.49
Delhi,13-03-2018,109.22,245.66,41.54,56.5,42.23,1.54,17.22,43.79
Delhi,14-03-2018,116.62,328.98,60.02,64.82,40.47,1.63,17.39,48.03
Delhi,15-03-2018,108.98,314.72,36.34,48.86,43.23,1.23,16.08,37.77
Delhi,16-03-2018,111.67,256.67,27.56,41.48,42.2,1.09,16.61,43.04
Delhi,17-03-2018,81.57,170.16,21.81,32.61,33.72,1.09,13.63,37.89
Delhi,18-03-2018,82.15,173.07,18.88,31.72,30.32,1.2,17.22,45.83
Delhi,19-03-2018,81.93,197.13,28.38,43.85,37.7,1.1,16.95,44.89
Delhi,20-03-2018,109.99,249.2,44.27,55.71,44.26,1.42,20.52,51.95
Delhi,21-03-2018,133.53,280.94,30.35,45.33,49.85,1.36,24.36,52.82
Delhi,22-03-2018,83.4,176.02,13.53,33.49,42.95,1,17.14,45.99
Delhi,23-03-2018,64.2,151.45,14.86,34.53,34.91,0.89,12.75,46.6
Delhi,24-03-2018,78.4,186.62,15.2,37.32,35.84,0.91,14.56,50.02
Delhi,25-03-2018,85.34,190.95,11.77,34.66,37.35,0.96,15.57,54.47
Delhi,26-03-2018,85.9,198.67,19.04,41.2,36.49,1.06,16.28,52.72
Delhi,27-03-2018,111.26,256.4,42.38,60.75,37.92,1.52,18.5,49.55
Delhi,28-03-2018,117.78,280.25,55.87,71.04,37.48,1.74,16.27,57.85
Delhi,29-03-2018,95.98,217.49,17.1,41.56,37.18,1.01,16.53,57.43
Delhi,30-03-2018,96.45,241.13,21.45,45.84,37.57,1.11,15.95,58.75
Delhi,31-03-2018,101.59,292.49,25.6,44.76,42.4,1.17,16.59,67.56
Delhi,01-04-2018,75.14,199.8,15.98,37.97,37.86,1.01,14.13,68.76
Delhi,02-04-2018,96.38,241.96,26.07,48.52,43.29,1.22,16.54,64.33
Delhi,03-04-2018,101.18,252.21,27.42,51.63,45.56,1.28,17.36,67.6
Delhi,04-04-2018,111.82,262.69,32.79,52.51,50.48,1.44,16.58,65.46
Delhi,05-04-2018,152.56,337.64,43.18,60.24,49.53,1.76,19.67,64.73
Delhi,06-04-2018,100.5,231.2,25.66,44.92,43.35,1.42,19.96,54.04
Delhi,07-04-2018,48.46,132.97,18.92,36.94,42.48,1.12,10.48,54.42
Delhi,08-04-2018,50.27,137.52,13.22,34.29,44.48,1.09,10.5,56.29
Delhi,09-04-2018,49.56,123.41,24.07,39.45,44.12,1.35,10.77,42.76
Delhi,10-04-2018,93.89,251.98,35.24,45.16,52.07,1.57,12.65,60.94
Delhi,11-04-2018,48.61,125.53,16.25,32.33,39.88,0.99,11.21,46.34
Delhi,12-04-2018,46.21,109.03,20.89,40.94,33.55,1.3,10.07,48.2
Delhi,13-04-2018,83.96,196.02,34.37,54.68,36.1,1.78,13.37,47.74
Delhi,14-04-2018,97.16,235.01,42.69,59.41,39.49,2.12,15.77,47.69
Delhi,15-04-2018,107.36,258.52,49,67.79,40.66,2.26,17.56,53.47
Delhi,16-04-2018,119.75,334.05,51.52,76.17,46.53,2.51,21.02,55.85
Delhi,17-04-2018,81.97,260.67,35.67,57.84,39.2,1.56,13.57,49.19
Delhi,18-04-2018,73.44,256.18,16.91,40.44,33.33,1.04,13.29,51.01
Delhi,19-04-2018,89.49,282.24,27.08,51.78,35.35,1.19,16.76,53.3
Delhi,20-04-2018,100.01,385.04,20.62,40.56,36.14,0.91,15.55,48.98
Delhi,21-04-2018,119.24,480.07,9.64,30.99,31.94,0.89,12.08,61.05
Delhi,22-04-2018,62.06,208.53,9.34,31.63,29.3,0.85,16.92,60.81
Delhi,23-04-2018,76.11,219.94,17.48,39.43,27.09,1.03,12.89,63.78
Delhi,24-04-2018,108.64,274.05,27.8,57.07,32.19,1.28,17.01,59.45
Delhi,25-04-2018,117.56,313.41,46.07,82.47,31.94,2.02,15.1,48.81
Delhi,26-04-2018,142.82,397.1,44.46,78.5,41.32,2.09,17.89,65.07
Delhi,27-04-2018,107.47,336.49,22.69,49.86,51.03,1.41,12.96,69.49
Delhi,28-04-2018,84.13,316.52,11.33,36.11,44.78,1.14,12.38,75.5
Delhi,29-04-2018,89.1,259.12,13.32,42.57,47.69,1.26,16.1,69.07
Delhi,30-04-2018,79.3,214.51,21.81,46.42,49.72,1.12,11.9,60.39
Delhi,01-05-2018,54.88,165.91,11.11,33.37,44.37,0.81,8.8,65.54
Delhi,02-05-2018,66.74,189.28,14.43,34.14,37.69,1.02,7.65,64.55
Delhi,03-05-2018,47.25,153.75,15.63,31.77,38.01,1.23,9.52,50.16
Delhi,04-05-2018,49.09,123.82,11.61,30.44,38.61,1.17,9.06,59.09
Delhi,05-05-2018,74.82,196.76,23.26,46.75,44.85,1.74,11.85,59.48
Delhi,06-05-2018,110.48,290.63,42.39,53.69,44.57,2.05,14.61,57.57
Delhi,07-05-2018,111.95,302.1,42.33,54.75,45.99,2.2,16.31,57.48
Delhi,08-05-2018,61,177.71,10.01,27.66,27.14,1.31,6.97,61.42
Delhi,09-05-2018,71.99,177.76,19.68,46.09,43.68,1.46,12.35,53.1
Delhi,10-05-2018,93.45,215.34,28.94,52.15,53.84,2.41,12.02,57.78
Delhi,11-05-2018,132.39,315.8,35.51,65.41,51.67,2.73,16.58,65.24
Delhi,12-05-2018,144.33,353.5,45.32,74.13,65.63,3.2,17.75,67.9
Delhi,13-05-2018,80.64,236.35,17.22,31.22,59.34,2.1,11.48,67.88
Delhi,14-05-2018,49.22,137.39,13.4,40.3,46.61,2.05,11.3,56.2
Delhi,15-05-2018,67.23,177.03,13.34,39.81,49.62,1.91,11.9,62.52
Delhi,16-05-2018,78.74,221.21,16.47,41.79,43.11,1.11,9.25,54.41
Delhi,17-05-2018,105.99,288.92,17.3,44.14,45.08,0.85,13.61,70.39
Delhi,18-05-2018,96.96,241.99,27.74,53.88,54.12,1.07,13.97,58.67
Delhi,19-05-2018,103.98,284.44,49.67,65.52,55.99,1.46,12.48,57.66
Delhi,20-05-2018,83.66,228.61,20.35,45.88,45.4,1.08,12.65,55.77
Delhi,21-05-2018,71.25,209.67,14.16,42.68,41.07,0.91,12.73,60.27
Delhi,22-05-2018,91.16,243.14,28.41,59.07,40.31,1.17,15.56,59.41
Delhi,23-05-2018,129.23,324,53.83,77.28,46.95,1.66,17.57,59.46
Delhi,24-05-2018,114.13,298.07,37.09,57.51,51.03,1.34,17.78,53.43
Delhi,25-05-2018,83.88,249.82,42.75,59.34,36.45,1.31,12.73,48.95
Delhi,26-05-2018,103.02,263.49,41.7,64.88,37.33,1.47,14.9,49.85
Delhi,27-05-2018,97.37,314.96,31.92,58.31,35.05,1.1,11.59,56.75
Delhi,28-05-2018,117.56,290.96,29.36,54.01,48.36,1.33,15.54,59.11
Delhi,29-05-2018,112.6,312.18,41.22,60.34,51.9,1.4,11.93,59.1
Delhi,30-05-2018,65.76,295.94,13.19,33.21,54.38,0.95,8.58,59.9
Delhi,31-05-2018,71.99,235.22,14.54,40.76,50.49,1,9.71,50.6
Delhi,01-06-2018,79.98,233.97,8.65,30.14,48.38,0.81,8.24,58.87
Delhi,02-06-2018,52.6,154.66,12.65,29.28,41.24,0.98,9.08,60.12
Delhi,03-06-2018,59.52,140.21,16.93,31.51,43.82,0.84,7.79,57.87
Delhi,04-06-2018,64.42,179.31,14.32,30.68,49.08,0.81,8.14,57.03
Delhi,05-06-2018,61.72,152.57,9.58,27.67,43.21,0.82,7.51,48.46
Delhi,06-06-2018,57.68,159.45,8.99,31.11,39.58,0.88,9.34,48.47
Delhi,07-06-2018,73.77,165.33,10.21,33.8,40.17,0.96,10.1,60.18
Delhi,08-06-2018,76.78,196.34,9.8,31.27,46.72,0.95,7.75,54.22
Delhi,09-06-2018,52.79,136.75,10.94,27.39,40.4,0.9,6.41,41.95
Delhi,10-06-2018,67.02,141.09,16.94,34.23,49.24,0.93,7.35,45.16
Delhi,11-06-2018,73.22,218.14,11.9,34.85,48.15,0.9,6.94,46.66
Delhi,12-06-2018,141.28,497.9,11.06,31.72,40.05,0.87,8.73,37.85
Delhi,13-06-2018,261.77,743.98,11.58,25.75,32.58,0.77,6.91,27.45
Delhi,14-06-2018,225.49,761.91,11.75,25.37,27.3,0.72,7.22,43.38
Delhi,15-06-2018,153.28,613.34,12.05,24.61,26.27,0.7,7.31,40.15
Delhi,16-06-2018,127.32,516.85,10.15,25,28.12,0.68,7.29,45.76
Delhi,17-06-2018,84.47,289.18,8.45,22.78,27.53,0.68,6.18,44.56
Delhi,18-06-2018,61.06,166.71,11.44,26.68,33.27,0.77,7.71,46.41
Delhi,19-06-2018,52.76,152.06,10.85,26.52,31.25,0.68,6.5,53.39
Delhi,20-06-2018,67.55,201.22,13.82,33.71,36.03,0.77,10.05,60.2
Delhi,21-06-2018,76.98,273.16,11.17,34.82,38.44,0.75,9.73,66.75
Delhi,22-06-2018,83.98,247.55,23.62,45.06,44.46,0.99,12.38,64.38
Delhi,23-06-2018,81.33,242.29,17.78,44.23,44.27,0.96,11.68,66.18
Delhi,24-06-2018,54.15,163.89,10.39,34.98,34.64,0.77,13.73,59.17
Delhi,25-06-2018,46.9,155.61,10.81,34.92,32.64,0.74,12.17,39.06
Delhi,26-06-2018,29.98,92.12,8.89,34.16,35.67,0.72,13.16,33.09
Delhi,27-06-2018,52.48,111.4,9.03,31,44.57,0.84,10.43,44.04
Delhi,28-06-2018,30.07,71.42,8.68,29.01,44.84,0.76,8.48,33.17
Delhi,29-06-2018,37.11,84.12,10.99,30.43,42.44,0.87,9.36,31.43
Delhi,30-06-2018,41.41,103.75,10.42,32.89,40.71,0.91,9.55,31.21
Delhi,01-07-2018,34.18,97.81,10.82,28.46,44.47,0.78,8.53,28.09
Delhi,02-07-2018,34.24,122.23,7.87,25.74,36.17,0.65,8.82,33.79
Delhi,03-07-2018,44.55,109.65,11.74,37.27,38.7,0.86,10.11,39.78
